"FIPSCode","YEAR","TEMPERATURE_MA","TEMPERATURE_INDEX"
48177,2008,85.3,"Hotter"
48287,2008,84.9,"Hotter"
48171,2008,82.9,"Hotter"
48301,2008,85.6,"Hotter"
48047,2008,86.8,"Hotter"
48149,2008,85.1,"Hotter"
48209,2008,85,"Hotter"
48051,2008,84.4,"Hotter"
48089,2008,84.6,"Hotter"
48331,2008,84.1,"Hotter"
48475,2008,86.6,"Hotter"
48477,2008,84.4,"Hotter"
48371,2008,84.5,"Hotter"
48491,2008,84.6,"Hotter"
48453,2008,85.3,"Hotter"
48495,2008,85.4,"Hotter"
48389,2008,86.1,"Hotter"
44005,2006,41.5,"Hotter"
44003,2006,39.4,"Hotter"
39155,2006,37.6,"Hotter"
44007,2006,38.6,"Hotter"
44001,2006,41,"Hotter"
39133,2006,37.7,"Hotter"
44009,2006,40.6,"Hotter"
17043,2005,74.2,"Hotter"
17089,2005,74.1,"Hotter"
4017,2021,73.2,"Hotter"
4025,2021,79.6,"Hotter"
4027,2021,90.9,"Hotter"
23013,2021,65.9,"Hotter"
26021,2021,37.2,"Hotter"
4001,2021,71.2,"Hotter"
4003,2021,80.3,"Hotter"
23009,2021,66.3,"Hotter"
23025,2021,63.6,"Hotter"
26007,2021,67.2,"Hotter"
4011,2021,44.9,"Hotter"
4013,2021,90.1,"Hotter"
23003,2021,63.3,"Hotter"
23005,2021,68.6,"Hotter"
23015,2021,66.7,"Hotter"
23027,2021,66.2,"Hotter"
26045,2021,35,"Hotter"
4009,2021,81.1,"Hotter"
23017,2021,65,"Hotter"
23031,2021,67.9,"Hotter"
4005,2021,74.2,"Hotter"
4012,2021,91.6,"Hotter"
4021,2021,88.3,"Hotter"
23023,2021,67.6,"Hotter"
26043,2021,66.5,"Hotter"
4011,2021,75.7,"Hotter"
23011,2021,67.1,"Hotter"
23019,2021,66.1,"Hotter"
23021,2021,63.9,"Hotter"
23029,2021,65.6,"Hotter"
4007,2021,79.2,"Hotter"
4015,2021,83.9,"Hotter"
23007,2021,62.6,"Hotter"
4019,2021,86,"Hotter"
4023,2021,78.8,"Hotter"
23001,2021,67.8,"Hotter"
26037,2021,35,"Hotter"
26147,2021,36.2,"Hotter"
26163,2021,37,"Hotter"
26063,2021,69.2,"Hotter"
26099,2021,36.4,"Hotter"
34009,2021,44.4,"Hotter"
26065,2021,34.9,"Hotter"
26091,2021,36.3,"Hotter"
26099,2021,72.1,"Hotter"
34001,2021,43.5,"Hotter"
34005,2021,43.2,"Hotter"
26083,2021,62.5,"Hotter"
26093,2021,34.4,"Hotter"
26161,2021,35.2,"Hotter"
34003,2021,40.9,"Hotter"
26115,2021,37.7,"Hotter"
26125,2021,34.6,"Hotter"
26147,2021,71.5,"Hotter"
34007,2021,43.5,"Hotter"
26075,2021,34.9,"Hotter"
34027,2021,38.2,"Hotter"
34031,2021,38.5,"Hotter"
34037,2021,36.5,"Hotter"
34039,2021,42.1,"Hotter"
34041,2021,37.2,"Hotter"
34011,2021,43.6,"Hotter"
34015,2021,43.8,"Hotter"
34029,2021,42.9,"Hotter"
34013,2021,41.5,"Hotter"
34019,2021,38.9,"Hotter"
34033,2021,43.9,"Hotter"
34023,2021,42.1,"Hotter"
34017,2021,43.4,"Hotter"
23003,2020,24.7,"Hotter"
34025,2021,42.4,"Hotter"
34021,2021,41.6,"Hotter"
34035,2021,40.4,"Hotter"
4011,2018,75.6,"Hotter"
4001,2018,70.2,"Hotter"
4005,2018,72.7,"Hotter"
4017,2018,72.3,"Hotter"
4007,2017,48.1,"Hotter"
4011,2017,44.3,"Hotter"
4012,2017,57.1,"Hotter"
4003,2017,80.2,"Hotter"
4012,2017,90.3,"Hotter"
4013,2017,89.4,"Hotter"
4017,2017,72.5,"Hotter"
4023,2017,78.5,"Hotter"
4001,2017,70.3,"Hotter"
4013,2017,56.9,"Hotter"
4019,2017,85.9,"Hotter"
4021,2017,87.8,"Hotter"
4005,2017,73.4,"Hotter"
4009,2017,80.5,"Hotter"
4011,2017,75.2,"Hotter"
4015,2017,82.4,"Hotter"
4025,2017,78.4,"Hotter"
4027,2017,89.3,"Hotter"
4007,2017,78.2,"Hotter"
4025,2017,47.9,"Hotter"
4012,2016,91.5,"Hotter"
4003,2016,79.3,"Hotter"
4007,2016,78.7,"Hotter"
4027,2016,90.4,"Hotter"
4005,2016,73.8,"Hotter"
4009,2016,80.2,"Hotter"
4019,2016,86.1,"Hotter"
4021,2016,88,"Hotter"
4001,2016,71.1,"Hotter"
4017,2016,73,"Hotter"
4025,2016,78.8,"Hotter"
4013,2016,90.2,"Hotter"
4015,2016,83.6,"Hotter"
23019,2015,31.8,"Hotter"
26001,2015,35.5,"Hotter"
26007,2015,35.7,"Hotter"
26027,2015,39.5,"Hotter"
26031,2015,34.8,"Hotter"
26039,2015,34.4,"Hotter"
26041,2015,32.4,"Hotter"
26045,2015,38.8,"Hotter"
26051,2015,37.2,"Hotter"
26067,2015,38.2,"Hotter"
26077,2015,39.5,"Hotter"
23001,2015,34.4,"Hotter"
23007,2015,30.2,"Hotter"
23031,2015,36.2,"Hotter"
26047,2015,35.2,"Hotter"
26061,2015,29.3,"Hotter"
26063,2015,37.8,"Hotter"
26079,2015,35,"Hotter"
26081,2015,38.3,"Hotter"
26087,2015,38.6,"Hotter"
26101,2015,36.4,"Hotter"
23005,2015,35.5,"Hotter"
23015,2015,35.8,"Hotter"
23025,2015,29.9,"Hotter"
23029,2015,34,"Hotter"
26005,2015,39.8,"Hotter"
26011,2015,37.1,"Hotter"
26053,2015,27.9,"Hotter"
26057,2015,37.9,"Hotter"
26069,2015,36.2,"Hotter"
26083,2015,29.9,"Hotter"
23009,2015,34.5,"Hotter"
26013,2015,27.9,"Hotter"
26015,2015,38.7,"Hotter"
26017,2015,38.5,"Hotter"
26019,2015,36,"Hotter"
26023,2015,39.6,"Hotter"
26033,2015,32.6,"Hotter"
26043,2015,30,"Hotter"
26055,2015,36.3,"Hotter"
26059,2015,39.2,"Hotter"
26071,2015,28,"Hotter"
26085,2015,36.2,"Hotter"
26095,2015,32,"Hotter"
23027,2015,33.7,"Hotter"
26009,2015,35.6,"Hotter"
26021,2015,40.3,"Hotter"
26029,2015,35.6,"Hotter"
26037,2015,38.5,"Hotter"
26099,2015,40.1,"Hotter"
26105,2015,37,"Hotter"
23003,2015,27.6,"Hotter"
23011,2015,33.8,"Hotter"
23023,2015,36.2,"Hotter"
26003,2015,31.4,"Hotter"
26025,2015,39.3,"Hotter"
26049,2015,39.7,"Hotter"
26065,2015,38.8,"Hotter"
26073,2015,36.8,"Hotter"
26075,2015,39.1,"Hotter"
26089,2015,37,"Hotter"
26091,2015,39.8,"Hotter"
23017,2015,32.7,"Hotter"
23021,2015,29.2,"Hotter"
26097,2015,33.2,"Hotter"
26103,2015,29,"Hotter"
26107,2015,36.3,"Hotter"
23013,2015,35.6,"Hotter"
26035,2015,35.9,"Hotter"
26093,2015,38.9,"Hotter"
26125,2015,38.7,"Hotter"
26129,2015,35.3,"Hotter"
26157,2015,38.4,"Hotter"
34003,2015,47,"Hotter"
26117,2015,37.2,"Hotter"
26151,2015,38.6,"Hotter"
26119,2015,34.5,"Hotter"
26139,2015,39.2,"Hotter"
26143,2015,35.2,"Hotter"
26145,2015,39.2,"Hotter"
26159,2015,40.1,"Hotter"
34005,2015,50.1,"Hotter"
34011,2015,50.2,"Hotter"
34019,2015,45.2,"Hotter"
34023,2015,48.8,"Hotter"
34029,2015,49.8,"Hotter"
34037,2015,42.4,"Hotter"
34039,2015,48.3,"Hotter"
26111,2015,38,"Hotter"
26137,2015,33.6,"Hotter"
26141,2015,35.2,"Hotter"
26153,2015,32.4,"Hotter"
34015,2015,50.3,"Hotter"
34035,2015,46.9,"Hotter"
26115,2015,40.8,"Hotter"
26133,2015,35.3,"Hotter"
26135,2015,34.4,"Hotter"
34013,2015,47.5,"Hotter"
34031,2015,44.4,"Hotter"
4003,2014,79.7,"Hotter"
26109,2015,32.5,"Hotter"
26127,2015,37.4,"Hotter"
26163,2015,40.2,"Hotter"
34021,2015,48.6,"Hotter"
34025,2015,49.2,"Hotter"
34033,2015,50.1,"Hotter"
26113,2015,34.9,"Hotter"
26131,2015,29.1,"Hotter"
26147,2015,40.2,"Hotter"
26161,2015,38.8,"Hotter"
34001,2015,50.5,"Hotter"
34009,2015,50.9,"Hotter"
34017,2015,49.4,"Hotter"
34041,2015,43.4,"Hotter"
26121,2015,38.3,"Hotter"
26123,2015,37.1,"Hotter"
26149,2015,39.6,"Hotter"
26155,2015,39.2,"Hotter"
26165,2015,35.1,"Hotter"
34007,2015,50.2,"Hotter"
34027,2015,44.1,"Hotter"
4011,2013,75.7,"Hotter"
4012,2013,90.3,"Hotter"
4019,2013,85.6,"Hotter"
4013,2013,88.5,"Hotter"
4015,2013,82.2,"Hotter"
4017,2013,72.2,"Hotter"
4023,2013,78.2,"Hotter"
4025,2013,77.6,"Hotter"
4027,2013,89.5,"Hotter"
4001,2013,69.8,"Hotter"
4007,2013,78,"Hotter"
4003,2013,80.2,"Hotter"
4005,2013,73.2,"Hotter"
4009,2013,80.9,"Hotter"
4017,2012,71.8,"Hotter"
4005,2012,72.3,"Hotter"
4003,2012,79.6,"Hotter"
4011,2012,75.4,"Hotter"
4001,2012,70.1,"Hotter"
4009,2012,80.2,"Hotter"
26083,2012,62.5,"Hotter"
23017,2005,64.4,"Hotter"
23007,2005,62.5,"Hotter"
26029,2005,69.6,"Hotter"
26035,2005,70.2,"Hotter"
26037,2005,72.4,"Hotter"
26041,2005,66,"Hotter"
26123,2005,71.6,"Hotter"
26129,2005,68.9,"Hotter"
26131,2005,66.1,"Hotter"
34035,2005,72.4,"Hotter"
26005,2005,73,"Hotter"
26031,2005,68.6,"Hotter"
26071,2005,65.8,"Hotter"
26093,2005,71.3,"Hotter"
26105,2005,70.7,"Hotter"
26139,2005,73.1,"Hotter"
26143,2005,69.3,"Hotter"
26145,2005,72,"Hotter"
26147,2005,72.1,"Hotter"
26013,2005,64.8,"Hotter"
26111,2005,71.5,"Hotter"
26125,2005,71.6,"Hotter"
26135,2005,68.6,"Hotter"
26153,2005,65.8,"Hotter"
34019,2005,71.8,"Hotter"
34031,2005,70.9,"Hotter"
26051,2005,70.2,"Hotter"
26079,2005,69.6,"Hotter"
26089,2005,69.1,"Hotter"
26097,2005,65.5,"Hotter"
26109,2005,67.7,"Hotter"
26127,2005,71,"Hotter"
26133,2005,70.8,"Hotter"
26165,2005,70.6,"Hotter"
34003,2005,73.1,"Hotter"
26007,2005,68,"Hotter"
26057,2005,72,"Hotter"
26087,2005,71.1,"Hotter"
26101,2005,70.6,"Hotter"
26119,2005,68.9,"Hotter"
26141,2005,68.4,"Hotter"
26157,2005,70.9,"Hotter"
26159,2005,73.2,"Hotter"
34013,2005,73.2,"Hotter"
34037,2005,70.1,"Hotter"
26011,2005,69.6,"Hotter"
26019,2005,69.7,"Hotter"
26039,2005,69,"Hotter"
26049,2005,71.6,"Hotter"
26063,2005,69.5,"Hotter"
26067,2005,72,"Hotter"
26069,2005,68.3,"Hotter"
26095,2005,64.7,"Hotter"
26115,2005,73.6,"Hotter"
26121,2005,72.2,"Hotter"
26137,2005,68.9,"Hotter"
26033,2005,65.2,"Hotter"
26073,2005,71.1,"Hotter"
26099,2005,72.9,"Hotter"
26107,2005,71.1,"Hotter"
26151,2005,70,"Hotter"
34027,2005,70.6,"Hotter"
26001,2005,67.5,"Hotter"
26009,2005,69.8,"Hotter"
26017,2005,71,"Hotter"
26043,2005,66.9,"Hotter"
26047,2005,67.9,"Hotter"
26055,2005,70.1,"Hotter"
26081,2005,72.2,"Hotter"
26085,2005,71.4,"Hotter"
26113,2005,69.8,"Hotter"
26117,2005,71.4,"Hotter"
26155,2005,72,"Hotter"
26163,2005,73.3,"Hotter"
34041,2005,70.6,"Hotter"
34011,2012,43.6,"Hotter"
34009,2012,44.3,"Hotter"
34001,2012,43.3,"Hotter"
4019,2002,85.3,"Hotter"
4001,2002,69.6,"Hotter"
4011,2002,75.6,"Hotter"
4003,2002,80,"Hotter"
34001,2011,73.4,"Hotter"
4009,2002,80.5,"Hotter"
34011,2011,74.1,"Hotter"
34009,2011,73.5,"Hotter"
34041,2011,37.2,"Hotter"
4007,2010,47.2,"Hotter"
4009,2010,47.9,"Hotter"
4023,2010,50.8,"Hotter"
34009,2010,75.2,"Hotter"
34029,2010,74.2,"Hotter"
34013,2010,73.7,"Hotter"
34025,2010,74.6,"Hotter"
34017,2010,75,"Hotter"
34019,2010,72.2,"Hotter"
34003,2010,73.2,"Hotter"
34023,2010,74.7,"Hotter"
34005,2010,75.3,"Hotter"
34021,2010,74.7,"Hotter"
34031,2010,71.1,"Hotter"
34035,2010,73.4,"Hotter"
34039,2010,74.5,"Hotter"
34001,2010,75.3,"Hotter"
34011,2010,76.5,"Hotter"
34015,2010,76.8,"Hotter"
34027,2010,71,"Hotter"
34007,2010,76,"Hotter"
34033,2010,77,"Hotter"
23009,2001,65.2,"Hotter"
23015,2001,65.2,"Hotter"
26037,2001,34.7,"Hotter"
26047,2001,32.1,"Hotter"
26143,2001,31.6,"Hotter"
26151,2001,34.2,"Hotter"
34021,2001,42.2,"Hotter"
34031,2001,38.8,"Hotter"
23017,2001,29.4,"Hotter"
26017,2001,34.2,"Hotter"
26029,2001,32.8,"Hotter"
26055,2001,32.3,"Hotter"
26069,2001,32.7,"Hotter"
26097,2001,30.4,"Hotter"
26111,2001,33.8,"Hotter"
26123,2001,33.2,"Hotter"
26131,2001,26.7,"Hotter"
26165,2001,31.2,"Hotter"
34023,2001,42.1,"Hotter"
23023,2001,65.8,"Hotter"
23029,2001,63.7,"Hotter"
26053,2001,25.1,"Hotter"
26061,2001,26.5,"Hotter"
26071,2001,24.8,"Hotter"
26107,2001,32.5,"Hotter"
26119,2001,31.6,"Hotter"
26135,2001,31.2,"Hotter"
26153,2001,29.8,"Hotter"
23003,2001,25.9,"Hotter"
26019,2001,32.8,"Hotter"
26035,2001,32.3,"Hotter"
26043,2001,26.4,"Hotter"
26051,2001,33.3,"Hotter"
26083,2001,27.7,"Hotter"
26085,2001,32.6,"Hotter"
26095,2001,28.8,"Hotter"
26105,2001,33.6,"Hotter"
34017,2001,43,"Hotter"
23007,2001,27.7,"Hotter"
23021,2001,26.8,"Hotter"
23025,2001,27.4,"Hotter"
23027,2001,65.4,"Hotter"
26003,2001,28.8,"Hotter"
26063,2001,34.1,"Hotter"
26079,2001,31.6,"Hotter"
26009,2001,32.7,"Hotter"
26011,2001,33.5,"Hotter"
26031,2001,31.6,"Hotter"
26089,2001,33.5,"Hotter"
26133,2001,31.6,"Hotter"
26141,2001,32.2,"Hotter"
34003,2001,40.7,"Hotter"
26001,2001,32.2,"Hotter"
26007,2001,32.4,"Hotter"
26101,2001,33.1,"Hotter"
26129,2001,31.6,"Hotter"
26137,2001,30.6,"Hotter"
34019,2001,39.7,"Hotter"
34027,2001,38.6,"Hotter"
23013,2001,64.5,"Hotter"
23019,2001,29,"Hotter"
26033,2001,30,"Hotter"
26039,2001,30.9,"Hotter"
26073,2001,33,"Hotter"
26087,2001,34.3,"Hotter"
26113,2001,31.4,"Hotter"
26127,2001,33.4,"Hotter"
26157,2001,34.3,"Hotter"
34013,2001,41.3,"Hotter"
34025,2001,42.5,"Hotter"
34041,2001,37.4,"Hotter"
34035,2001,40.8,"Hotter"
34037,2001,36.6,"Hotter"
34039,2001,42,"Hotter"
4027,2008,89.3,"Hotter"
34009,2008,73.7,"Hotter"
34039,2008,73.4,"Hotter"
34035,2008,72.6,"Hotter"
34015,2008,75.3,"Hotter"
34021,2008,73.7,"Hotter"
34023,2008,73.5,"Hotter"
34025,2008,73.2,"Hotter"
34029,2008,73.3,"Hotter"
34001,2008,74.1,"Hotter"
34003,2008,72.8,"Hotter"
34005,2008,74.4,"Hotter"
34007,2008,75,"Hotter"
34017,2008,74.3,"Hotter"
34031,2008,70.8,"Hotter"
34019,2008,71.6,"Hotter"
34013,2008,73,"Hotter"
34033,2008,75.2,"Hotter"
34011,2008,74.6,"Hotter"
23031,2006,33.9,"Hotter"
26001,2006,31.5,"Hotter"
4005,2006,72.3,"Hotter"
4013,2006,89.8,"Hotter"
4019,2006,86.2,"Hotter"
4021,2006,88.2,"Hotter"
26011,2006,33.2,"Hotter"
26033,2007,63.8,"Hotter"
4007,2006,78.2,"Hotter"
23001,2006,32,"Hotter"
23007,2006,27.2,"Hotter"
4015,2006,82.1,"Hotter"
4027,2006,90.5,"Hotter"
23003,2006,63.3,"Hotter"
26017,2006,34.5,"Hotter"
4009,2006,80.2,"Hotter"
4017,2006,72.2,"Hotter"
26009,2006,31.8,"Hotter"
4001,2006,69.7,"Hotter"
4003,2006,79.4,"Hotter"
4012,2006,90.7,"Hotter"
4023,2006,78.3,"Hotter"
4025,2006,78,"Hotter"
23005,2006,33.2,"Hotter"
23017,2006,29.4,"Hotter"
26007,2006,31.7,"Hotter"
26029,2006,31.7,"Hotter"
26073,2006,33.4,"Hotter"
26089,2006,32.4,"Hotter"
26137,2006,30,"Hotter"
34023,2006,42.6,"Hotter"
34033,2006,43.2,"Hotter"
26031,2006,30.9,"Hotter"
26047,2006,31.5,"Hotter"
26057,2006,34.1,"Hotter"
26087,2006,34.7,"Hotter"
26135,2006,31,"Hotter"
26157,2006,35,"Hotter"
34015,2006,43,"Hotter"
34031,2006,39.4,"Hotter"
26019,2006,31.9,"Hotter"
26051,2006,33,"Hotter"
26107,2006,33.1,"Hotter"
26145,2006,34.9,"Hotter"
26165,2006,31.2,"Hotter"
34017,2006,43,"Hotter"
26049,2006,35.1,"Hotter"
26133,2006,31.9,"Hotter"
26143,2006,31.5,"Hotter"
26161,2006,35.3,"Hotter"
26163,2006,36.7,"Hotter"
34005,2006,42.9,"Hotter"
34025,2006,42.8,"Hotter"
34041,2006,38.9,"Hotter"
26039,2006,31,"Hotter"
26111,2006,34.2,"Hotter"
26123,2006,33.3,"Hotter"
26141,2006,31,"Hotter"
34003,2006,41.1,"Hotter"
34013,2006,41.6,"Hotter"
26055,2006,32.1,"Hotter"
26079,2006,31.4,"Hotter"
26099,2006,36.4,"Hotter"
26113,2006,31.5,"Hotter"
26119,2006,30.7,"Hotter"
34001,2006,43.2,"Hotter"
34039,2006,42.2,"Hotter"
26063,2006,33.7,"Hotter"
26065,2006,34.7,"Hotter"
26085,2006,32.4,"Hotter"
26117,2006,33.3,"Hotter"
26125,2006,35.2,"Hotter"
26129,2006,31.5,"Hotter"
34007,2006,42.9,"Hotter"
34027,2006,39.2,"Hotter"
34035,2006,41.3,"Hotter"
34037,2006,37.8,"Hotter"
26035,2006,32.2,"Hotter"
26075,2006,35.3,"Hotter"
26081,2006,34.5,"Hotter"
26093,2006,35,"Hotter"
26147,2006,35.7,"Hotter"
26151,2006,34.4,"Hotter"
34011,2006,43,"Hotter"
34019,2006,40.2,"Hotter"
34021,2006,42.3,"Hotter"
1003,2021,63.5,"Hotter"
1017,2021,53.8,"Hotter"
1045,2021,59.1,"Hotter"
1075,2021,56.1,"Hotter"
1081,2021,55,"Hotter"
1089,2021,52.6,"Hotter"
1109,2021,58.7,"Hotter"
1113,2021,56.5,"Hotter"
1123,2021,54.5,"Hotter"
1131,2021,59.3,"Hotter"
1133,2021,53.6,"Hotter"
12021,2021,72.2,"Hotter"
12029,2021,63.7,"Hotter"
12053,2021,67.6,"Hotter"
12079,2021,62.2,"Hotter"
12087,2021,73.5,"Hotter"
18009,2021,39.3,"Hotter"
18029,2021,43.1,"Hotter"
1021,2021,56,"Hotter"
1067,2021,58.9,"Hotter"
1085,2021,58.5,"Hotter"
1099,2021,61.2,"Hotter"
12007,2021,63.8,"Hotter"
12037,2021,63.1,"Hotter"
12041,2021,63.5,"Hotter"
12071,2021,71.8,"Hotter"
12103,2021,69.8,"Hotter"
12113,2021,62.9,"Hotter"
12119,2021,67.2,"Hotter"
12133,2021,61.3,"Hotter"
1015,2021,54,"Hotter"
1019,2021,52.3,"Hotter"
1033,2021,54,"Hotter"
1073,2021,55.4,"Hotter"
1083,2021,52.4,"Hotter"
1103,2021,53,"Hotter"
1115,2021,54.8,"Hotter"
1121,2021,54.9,"Hotter"
12057,2021,82.2,"Hotter"
12073,2021,62,"Hotter"
12083,2021,66,"Hotter"
12101,2021,81.9,"Hotter"
12105,2021,69.2,"Hotter"
12129,2021,62.5,"Hotter"
12131,2021,61.3,"Hotter"
18013,2021,41.6,"Hotter"
1005,2021,58,"Hotter"
1029,2021,53,"Hotter"
1051,2021,57,"Hotter"
1061,2021,59.6,"Hotter"
1069,2021,60.1,"Hotter"
1079,2021,53.1,"Hotter"
1091,2021,58.3,"Hotter"
1111,2021,53.5,"Hotter"
1129,2021,61.2,"Hotter"
12001,2021,64.4,"Hotter"
12017,2021,66.7,"Hotter"
12023,2021,62.6,"Hotter"
12035,2021,66.2,"Hotter"
12069,2021,67.6,"Hotter"
12095,2021,68.8,"Hotter"
12097,2021,68.8,"Hotter"
18005,2021,42.2,"Hotter"
18019,2021,46,"Hotter"
18025,2021,45.5,"Hotter"
18027,2021,44,"Hotter"
18037,2021,45,"Hotter"
18041,2021,40.7,"Hotter"
1009,2021,54.2,"Hotter"
1013,2021,59.3,"Hotter"
1023,2021,59.4,"Hotter"
1037,2021,55.4,"Hotter"
1053,2021,62.4,"Hotter"
1065,2021,56.7,"Hotter"
1071,2021,52.5,"Hotter"
1093,2021,54.7,"Hotter"
12013,2021,62,"Hotter"
12015,2021,70.1,"Hotter"
12045,2021,63.3,"Hotter"
12053,2021,81.9,"Hotter"
12059,2021,60.2,"Hotter"
12065,2021,62.2,"Hotter"
12101,2021,68.2,"Hotter"
12117,2021,68.7,"Hotter"
18011,2021,39.5,"Hotter"
1001,2021,57.4,"Hotter"
1007,2021,55.7,"Hotter"
1011,2021,57.7,"Hotter"
1027,2021,53.8,"Hotter"
1043,2021,53.6,"Hotter"
1087,2021,56.7,"Hotter"
1097,2021,62.4,"Hotter"
1107,2021,56.4,"Hotter"
1117,2021,55.5,"Hotter"
1125,2021,55.8,"Hotter"
12049,2021,68.9,"Hotter"
12067,2021,63.1,"Hotter"
12081,2021,69.1,"Hotter"
12085,2021,82,"Hotter"
12086,2021,73,"Hotter"
12089,2021,62.8,"Hotter"
12091,2021,61.9,"Hotter"
12107,2021,65.5,"Hotter"
12123,2021,63.2,"Hotter"
18031,2021,41.8,"Hotter"
18035,2021,40.6,"Hotter"
1031,2021,59.1,"Hotter"
1039,2021,60,"Hotter"
1047,2021,57.7,"Hotter"
1049,2021,51.5,"Hotter"
1055,2021,53.5,"Hotter"
1059,2021,54.1,"Hotter"
1063,2021,57,"Hotter"
1095,2021,53,"Hotter"
1127,2021,54.8,"Hotter"
12005,2021,63,"Hotter"
12031,2021,64.2,"Hotter"
12047,2021,62,"Hotter"
12057,2021,69.3,"Hotter"
12075,2021,64.6,"Hotter"
12077,2021,62.3,"Hotter"
12121,2021,62.9,"Hotter"
12127,2021,67.6,"Hotter"
18021,2021,41.2,"Hotter"
18023,2021,39,"Hotter"
1025,2021,60.7,"Hotter"
1035,2021,61.2,"Hotter"
1041,2021,58.8,"Hotter"
1057,2021,55.4,"Hotter"
1077,2021,53.3,"Hotter"
1101,2021,58.6,"Hotter"
1105,2021,56.6,"Hotter"
1119,2021,57.8,"Hotter"
12003,2021,62.6,"Hotter"
12019,2021,64.5,"Hotter"
12033,2021,63.8,"Hotter"
12039,2021,61.6,"Hotter"
12063,2021,61.1,"Hotter"
12109,2021,65.4,"Hotter"
12125,2021,63.2,"Hotter"
18015,2021,38.7,"Hotter"
18063,2021,40.2,"Hotter"
18081,2021,40.9,"Hotter"
18117,2021,44.7,"Hotter"
18125,2021,44.7,"Hotter"
18129,2021,45.7,"Hotter"
18145,2021,41.2,"Hotter"
18147,2021,45.8,"Hotter"
29001,2021,38.3,"Hotter"
29039,2021,47.4,"Hotter"
29053,2021,43.7,"Hotter"
29097,2021,49,"Hotter"
29115,2021,39.8,"Hotter"
29119,2021,50.6,"Hotter"
29121,2021,39.3,"Hotter"
29131,2021,46.4,"Hotter"
29161,2021,47.5,"Hotter"
18045,2021,39.4,"Hotter"
18071,2021,43.3,"Hotter"
18079,2021,43.3,"Hotter"
18097,2021,40.7,"Hotter"
18105,2021,41.6,"Hotter"
18109,2021,41,"Hotter"
18137,2021,42.6,"Hotter"
18149,2021,37.1,"Hotter"
18157,2021,39.2,"Hotter"
29003,2021,39.4,"Hotter"
29011,2021,47.5,"Hotter"
29021,2021,40.4,"Hotter"
29041,2021,41,"Hotter"
29079,2021,39.6,"Hotter"
29105,2021,48.2,"Hotter"
29107,2021,42.6,"Hotter"
29111,2021,39.2,"Hotter"
29143,2021,50,"Hotter"
18047,2021,41.5,"Hotter"
18053,2021,39.2,"Hotter"
18059,2021,40.7,"Hotter"
18061,2021,46.8,"Hotter"
18075,2021,39.2,"Hotter"
18077,2021,44.4,"Hotter"
18093,2021,43.3,"Hotter"
18119,2021,41.4,"Hotter"
18175,2021,44.5,"Hotter"
29009,2021,49.3,"Hotter"
29023,2021,49.4,"Hotter"
29043,2021,47.9,"Hotter"
29047,2021,41.7,"Hotter"
29051,2021,45.4,"Hotter"
29059,2021,47.3,"Hotter"
29075,2021,39,"Hotter"
29085,2021,46.4,"Hotter"
29091,2021,47.7,"Hotter"
29113,2021,43,"Hotter"
29151,2021,45.8,"Hotter"
29153,2021,48.7,"Hotter"
29163,2021,41.7,"Hotter"
18055,2021,42.4,"Hotter"
18065,2021,40.5,"Hotter"
18159,2021,39,"Hotter"
18163,2021,46,"Hotter"
18181,2021,38.1,"Hotter"
29013,2021,44.9,"Hotter"
29017,2021,46.8,"Hotter"
29027,2021,44.5,"Hotter"
29033,2021,41.3,"Hotter"
29081,2021,38.6,"Hotter"
29125,2021,47.1,"Hotter"
29127,2021,40.4,"Hotter"
29147,2021,37.9,"Hotter"
29157,2021,46.5,"Hotter"
29167,2021,47.6,"Hotter"
18051,2021,45,"Hotter"
18095,2021,40.3,"Hotter"
18101,2021,44,"Hotter"
18115,2021,44.1,"Hotter"
18143,2021,44.7,"Hotter"
18173,2021,45.5,"Hotter"
18177,2021,40.4,"Hotter"
18179,2021,38.4,"Hotter"
29015,2021,44.7,"Hotter"
29037,2021,44.3,"Hotter"
29055,2021,46.1,"Hotter"
29057,2021,48.2,"Hotter"
29069,2021,50.8,"Hotter"
29089,2021,42.6,"Hotter"
29093,2021,45.9,"Hotter"
29099,2021,46.3,"Hotter"
29101,2021,43.4,"Hotter"
29109,2021,48.6,"Hotter"
29117,2021,40.4,"Hotter"
29135,2021,44.5,"Hotter"
29141,2021,44.1,"Hotter"
29145,2021,50,"Hotter"
29149,2021,47.9,"Hotter"
29165,2021,41.9,"Hotter"
18043,2021,46.7,"Hotter"
18049,2021,37.3,"Hotter"
18057,2021,39.9,"Hotter"
18083,2021,43.8,"Hotter"
18135,2021,39.9,"Hotter"
18139,2021,40.9,"Hotter"
18161,2021,40.9,"Hotter"
18167,2021,41.6,"Hotter"
29007,2021,41.9,"Hotter"
29031,2021,47.2,"Hotter"
29063,2021,39.5,"Hotter"
29073,2021,44.8,"Hotter"
29083,2021,44.6,"Hotter"
29087,2021,39.1,"Hotter"
29103,2021,38.5,"Hotter"
29159,2021,43.2,"Hotter"
18123,2021,45.8,"Hotter"
18131,2021,37.4,"Hotter"
29025,2021,40.2,"Hotter"
29029,2021,46.7,"Hotter"
29035,2021,47.6,"Hotter"
29123,2021,46,"Hotter"
29133,2021,49.6,"Hotter"
29137,2021,40.4,"Hotter"
18073,2021,37.6,"Hotter"
18107,2021,39.5,"Hotter"
18127,2021,37.2,"Hotter"
18133,2021,40,"Hotter"
18153,2021,42.7,"Hotter"
